# MNE-Annotations
# orig_time : 2021-01-01 10:14:48
# onset, duration, description
1489.115,0.0,photic_stimulation/5
1489.155,0.0,photic_stimulation/5
1489.195,0.0,photic_stimulation/5
1489.235,0.0,photic_stimulation/5
1489.275,0.0,photic_stimulation/5
1489.315,0.0,photic_stimulation/5
1489.355,0.0,photic_stimulation/5
1489.395,0.0,photic_stimulation/5
1489.435,0.0,photic_stimulation/5
1489.475,0.0,photic_stimulation/5
1489.515,0.0,photic_stimulation/5
1489.555,0.0,photic_stimulation/5
1489.595,0.0,photic_stimulation/5
1489.635,0.0,photic_stimulation/5
1489.675,0.0,photic_stimulation/5
1489.715,0.0,photic_stimulation/5
1489.755,0.0,photic_stimulation/5
1489.795,0.0,photic_stimulation/5
1489.835,0.0,photic_stimulation/5
1489.875,0.0,photic_stimulation/5
1489.915,0.0,photic_stimulation/5
1489.955,0.0,photic_stimulation/5
1489.995,0.0,photic_stimulation/5
1490.04,0.0,photic_stimulation/5
1490.075,0.0,photic_stimulation/5
1490.115,0.0,photic_stimulation/5
1490.155,0.0,photic_stimulation/5
1490.2,0.0,photic_stimulation/5
1490.235,0.0,photic_stimulation/5
1490.275,0.0,photic_stimulation/5
1490.315,0.0,photic_stimulation/5
1490.36,0.0,photic_stimulation/5
1490.395,0.0,photic_stimulation/5
1490.435,0.0,photic_stimulation/5
1490.475,0.0,photic_stimulation/5
1490.52,0.0,photic_stimulation/5
1490.555,0.0,photic_stimulation/5
1490.595,0.0,photic_stimulation/5
1490.635,0.0,photic_stimulation/5
1490.68,0.0,photic_stimulation/5
1490.715,0.0,photic_stimulation/5
1490.755,0.0,photic_stimulation/5
1490.795,0.0,photic_stimulation/5
1490.84,0.0,photic_stimulation/5
1490.875,0.0,photic_stimulation/5
1490.915,0.0,photic_stimulation/5
1490.955,0.0,photic_stimulation/5
1491.0,0.0,photic_stimulation/5
1491.035,0.0,photic_stimulation/5
1491.075,0.0,photic_stimulation/5
1491.115,0.0,photic_stimulation/5
1491.16,0.0,photic_stimulation/5
1491.195,0.0,photic_stimulation/5
1491.235,0.0,photic_stimulation/5
1491.275,0.0,photic_stimulation/5
1491.32,0.0,photic_stimulation/5
1491.355,0.0,photic_stimulation/5
1491.395,0.0,photic_stimulation/5
1491.435,0.0,photic_stimulation/5
1491.48,0.0,photic_stimulation/5
1491.515,0.0,photic_stimulation/5
1491.555,0.0,photic_stimulation/5
1491.595,0.0,photic_stimulation/5
1491.635,0.0,photic_stimulation/5
1491.68,0.0,photic_stimulation/5
1496.705,0.0,photic_stimulation/5
1496.735,0.0,photic_stimulation/5
1496.77,0.0,photic_stimulation/5
1496.805,0.0,photic_stimulation/5
1496.835,0.0,photic_stimulation/5
1496.87,0.0,photic_stimulation/5
1496.905,0.0,photic_stimulation/5
1496.94,0.0,photic_stimulation/5
1496.97,0.0,photic_stimulation/5
1497.005,0.0,photic_stimulation/5
1497.035,0.0,photic_stimulation/5
1497.07,0.0,photic_stimulation/5
1497.105,0.0,photic_stimulation/5
1497.135,0.0,photic_stimulation/5
1497.17,0.0,photic_stimulation/5
1497.205,0.0,photic_stimulation/5
1497.235,0.0,photic_stimulation/5
1497.27,0.0,photic_stimulation/5
1497.305,0.0,photic_stimulation/5
1497.335,0.0,photic_stimulation/5
1497.375,0.0,photic_stimulation/5
1497.405,0.0,photic_stimulation/5
1497.44,0.0,photic_stimulation/5
1497.47,0.0,photic_stimulation/5
1497.505,0.0,photic_stimulation/5
1497.535,0.0,photic_stimulation/5
1497.57,0.0,photic_stimulation/5
1497.605,0.0,photic_stimulation/5
1497.635,0.0,photic_stimulation/5
1497.67,0.0,photic_stimulation/5
1497.705,0.0,photic_stimulation/5
1497.735,0.0,photic_stimulation/5
1497.77,0.0,photic_stimulation/5
1497.805,0.0,photic_stimulation/5
1497.835,0.0,photic_stimulation/5
1497.875,0.0,photic_stimulation/5
1497.905,0.0,photic_stimulation/5
1497.94,0.0,photic_stimulation/5
1497.97,0.0,photic_stimulation/5
1498.005,0.0,photic_stimulation/5
1498.035,0.0,photic_stimulation/5
1498.07,0.0,photic_stimulation/5
1498.105,0.0,photic_stimulation/5
1498.135,0.0,photic_stimulation/5
1498.17,0.0,photic_stimulation/5
1498.205,0.0,photic_stimulation/5
1498.235,0.0,photic_stimulation/5
1498.27,0.0,photic_stimulation/5
1498.305,0.0,photic_stimulation/5
1498.335,0.0,photic_stimulation/5
1498.37,0.0,photic_stimulation/5
1498.405,0.0,photic_stimulation/5
1498.44,0.0,photic_stimulation/5
1498.47,0.0,photic_stimulation/5
1498.505,0.0,photic_stimulation/5
1498.54,0.0,photic_stimulation/5
1498.57,0.0,photic_stimulation/5
1498.605,0.0,photic_stimulation/5
1498.64,0.0,photic_stimulation/5
1498.675,0.0,photic_stimulation/5
1498.705,0.0,photic_stimulation/5
1498.74,0.0,photic_stimulation/5
1498.77,0.0,photic_stimulation/5
1498.805,0.0,photic_stimulation/5
1498.84,0.0,photic_stimulation/5
1498.87,0.0,photic_stimulation/5
1498.905,0.0,photic_stimulation/5
1498.94,0.0,photic_stimulation/5
1498.97,0.0,photic_stimulation/5
1499.005,0.0,photic_stimulation/5
1499.04,0.0,photic_stimulation/5
1499.07,0.0,photic_stimulation/5
1499.105,0.0,photic_stimulation/5
1499.14,0.0,photic_stimulation/5
1499.175,0.0,photic_stimulation/5
1499.205,0.0,photic_stimulation/5
1499.24,0.0,photic_stimulation/5
1499.27,0.0,photic_stimulation/5
1499.305,0.0,photic_stimulation/5
1499.34,0.0,photic_stimulation/5
1499.37,0.0,photic_stimulation/5
1499.405,0.0,photic_stimulation/5
1499.44,0.0,photic_stimulation/5
1499.47,0.0,photic_stimulation/5
1499.505,0.0,photic_stimulation/5
1499.54,0.0,photic_stimulation/5
1499.57,0.0,photic_stimulation/5
1499.605,0.0,photic_stimulation/5
1499.64,0.0,photic_stimulation/5
1499.675,0.0,photic_stimulation/5
1499.705,0.0,photic_stimulation/5
1499.74,0.0,photic_stimulation/5
1499.77,0.0,photic_stimulation/5
1499.805,0.0,photic_stimulation/5
1499.84,0.0,photic_stimulation/5
1499.87,0.0,photic_stimulation/5
1499.905,0.0,photic_stimulation/5
1499.94,0.0,photic_stimulation/5
1499.97,0.0,photic_stimulation/5
1500.005,0.0,photic_stimulation/5
1500.04,0.0,photic_stimulation/5
1500.07,0.0,photic_stimulation/5
1500.105,0.0,photic_stimulation/5
1500.14,0.0,photic_stimulation/5
1500.175,0.0,photic_stimulation/5
1500.205,0.0,photic_stimulation/5
1500.24,0.0,photic_stimulation/5
1500.27,0.0,photic_stimulation/5
1500.305,0.0,photic_stimulation/5
1500.34,0.0,photic_stimulation/5
1500.37,0.0,photic_stimulation/5
1500.41,0.0,photic_stimulation/5
1500.44,0.0,photic_stimulation/5
1500.475,0.0,photic_stimulation/5
1500.505,0.0,photic_stimulation/5
1500.54,0.0,photic_stimulation/5
1500.57,0.0,photic_stimulation/5
1500.605,0.0,photic_stimulation/5
1500.64,0.0,photic_stimulation/5
1500.675,0.0,photic_stimulation/5
1500.705,0.0,photic_stimulation/5
1500.74,0.0,photic_stimulation/5
1500.77,0.0,photic_stimulation/5
1500.805,0.0,photic_stimulation/5
1500.84,0.0,photic_stimulation/5
1500.87,0.0,photic_stimulation/5
1500.91,0.0,photic_stimulation/5
1500.94,0.0,photic_stimulation/5
1500.97,0.0,photic_stimulation/5
1501.005,0.0,photic_stimulation/5
1501.04,0.0,photic_stimulation/5
1501.075,0.0,photic_stimulation/5
1501.105,0.0,photic_stimulation/5
1501.14,0.0,photic_stimulation/5
1501.175,0.0,photic_stimulation/5
1501.205,0.0,photic_stimulation/5
1501.24,0.0,photic_stimulation/5
1501.275,0.0,photic_stimulation/5
1501.305,0.0,photic_stimulation/5
1501.34,0.0,photic_stimulation/5
1501.375,0.0,photic_stimulation/5
1501.41,0.0,photic_stimulation/5
1501.44,0.0,photic_stimulation/5
1501.475,0.0,photic_stimulation/5
1501.505,0.0,photic_stimulation/5
1501.54,0.0,photic_stimulation/5
1501.575,0.0,photic_stimulation/5
1501.605,0.0,photic_stimulation/5
1501.64,0.0,photic_stimulation/5
1501.675,0.0,photic_stimulation/5
1501.705,0.0,photic_stimulation/5
1501.74,0.0,photic_stimulation/5
1501.775,0.0,photic_stimulation/5
1501.805,0.0,photic_stimulation/5
1501.84,0.0,photic_stimulation/5
1501.875,0.0,photic_stimulation/5
1501.91,0.0,photic_stimulation/5
1501.94,0.0,photic_stimulation/5
1501.975,0.0,photic_stimulation/5
1502.005,0.0,photic_stimulation/5
1502.04,0.0,photic_stimulation/5
1502.075,0.0,photic_stimulation/5
1502.105,0.0,photic_stimulation/5
1502.14,0.0,photic_stimulation/5
1502.175,0.0,photic_stimulation/5
1502.205,0.0,photic_stimulation/5
1502.24,0.0,photic_stimulation/5
1502.275,0.0,photic_stimulation/5
1502.305,0.0,photic_stimulation/5
1502.34,0.0,photic_stimulation/5
1502.375,0.0,photic_stimulation/5
1502.41,0.0,photic_stimulation/5
1502.44,0.0,photic_stimulation/5
1502.475,0.0,photic_stimulation/5
1502.505,0.0,photic_stimulation/5
1502.54,0.0,photic_stimulation/5
1502.575,0.0,photic_stimulation/5
1502.605,0.0,photic_stimulation/5
1502.64,0.0,photic_stimulation/5
1502.675,0.0,photic_stimulation/5
1502.71,0.0,photic_stimulation/5
1502.74,0.0,photic_stimulation/5
1502.775,0.0,photic_stimulation/5
1502.805,0.0,photic_stimulation/5
1502.84,0.0,photic_stimulation/5
1502.875,0.0,photic_stimulation/5
1502.905,0.0,photic_stimulation/5
1502.94,0.0,photic_stimulation/5
1502.975,0.0,photic_stimulation/5
1503.005,0.0,photic_stimulation/5
1503.04,0.0,photic_stimulation/5
1503.075,0.0,photic_stimulation/5
1503.105,0.0,photic_stimulation/5
1503.145,0.0,photic_stimulation/5
1503.175,0.0,photic_stimulation/5
1503.21,0.0,photic_stimulation/5
1503.24,0.0,photic_stimulation/5
1503.275,0.0,photic_stimulation/5
1503.305,0.0,photic_stimulation/5
1503.34,0.0,photic_stimulation/5
1503.375,0.0,photic_stimulation/5
1503.405,0.0,photic_stimulation/5
1503.44,0.0,photic_stimulation/5
1503.475,0.0,photic_stimulation/5
1503.505,0.0,photic_stimulation/5
1503.54,0.0,photic_stimulation/5
1503.575,0.0,photic_stimulation/5
1503.605,0.0,photic_stimulation/5
1503.645,0.0,photic_stimulation/5
1503.675,0.0,photic_stimulation/5
1503.71,0.0,photic_stimulation/5
1503.74,0.0,photic_stimulation/5
1503.775,0.0,photic_stimulation/5
1503.81,0.0,photic_stimulation/5
1503.84,0.0,photic_stimulation/5
1503.875,0.0,photic_stimulation/5
1503.91,0.0,photic_stimulation/5
1503.94,0.0,photic_stimulation/5
1503.975,0.0,photic_stimulation/5
1504.01,0.0,photic_stimulation/5
1504.04,0.0,photic_stimulation/5
1504.075,0.0,photic_stimulation/5
1504.11,0.0,photic_stimulation/5
1504.14,0.0,photic_stimulation/5
1504.175,0.0,photic_stimulation/5
1504.21,0.0,photic_stimulation/5
1504.245,0.0,photic_stimulation/5
1504.275,0.0,photic_stimulation/5
1504.31,0.0,photic_stimulation/5
1504.34,0.0,photic_stimulation/5
1504.375,0.0,photic_stimulation/5
1504.41,0.0,photic_stimulation/5
1504.445,0.0,photic_stimulation/5
1504.475,0.0,photic_stimulation/5
1504.51,0.0,photic_stimulation/5
1504.54,0.0,photic_stimulation/5
1504.575,0.0,photic_stimulation/5
1504.61,0.0,photic_stimulation/5
1504.645,0.0,photic_stimulation/5
1504.675,0.0,photic_stimulation/5
1504.71,0.0,photic_stimulation/5
1504.74,0.0,photic_stimulation/5
1504.775,0.0,photic_stimulation/5
1504.81,0.0,photic_stimulation/5
1504.84,0.0,photic_stimulation/5
1504.875,0.0,photic_stimulation/5
1504.91,0.0,photic_stimulation/5
1504.945,0.0,photic_stimulation/5
1504.975,0.0,photic_stimulation/5
1505.01,0.0,photic_stimulation/5
1505.045,0.0,photic_stimulation/5
1505.075,0.0,photic_stimulation/5
1505.11,0.0,photic_stimulation/5
1505.14,0.0,photic_stimulation/5
1505.175,0.0,photic_stimulation/5
1505.21,0.0,photic_stimulation/5
1505.24,0.0,photic_stimulation/5
1505.275,0.0,photic_stimulation/5
1505.31,0.0,photic_stimulation/5
1505.34,0.0,photic_stimulation/5
1505.38,0.0,photic_stimulation/5
1505.41,0.0,photic_stimulation/5
1505.44,0.0,photic_stimulation/5
1505.475,0.0,photic_stimulation/5
1505.51,0.0,photic_stimulation/5
1505.54,0.0,photic_stimulation/5
1505.575,0.0,photic_stimulation/5
1505.61,0.0,photic_stimulation/5
1505.64,0.0,photic_stimulation/5
1505.675,0.0,photic_stimulation/5
1505.71,0.0,photic_stimulation/5
1505.74,0.0,photic_stimulation/5
1505.775,0.0,photic_stimulation/5
1505.81,0.0,photic_stimulation/5
1505.84,0.0,photic_stimulation/5
1505.875,0.0,photic_stimulation/5
1505.91,0.0,photic_stimulation/5
1505.945,0.0,photic_stimulation/5
1505.975,0.0,photic_stimulation/5
1506.01,0.0,photic_stimulation/5
1506.04,0.0,photic_stimulation/5
1506.075,0.0,photic_stimulation/5
1506.11,0.0,photic_stimulation/5
1506.14,0.0,photic_stimulation/5
1506.175,0.0,photic_stimulation/5
1506.21,0.0,photic_stimulation/5
1506.245,0.0,photic_stimulation/5
1506.275,0.0,photic_stimulation/5
1506.31,0.0,photic_stimulation/5
1506.34,0.0,photic_stimulation/5
1506.375,0.0,photic_stimulation/5
1506.41,0.0,photic_stimulation/5
1506.445,0.0,photic_stimulation/5
1506.475,0.0,photic_stimulation/5
1506.51,0.0,photic_stimulation/5
1506.545,0.0,photic_stimulation/5
1506.575,0.0,photic_stimulation/5
1506.61,0.0,photic_stimulation/5
1506.645,0.0,photic_stimulation/5
1506.68,0.0,photic_stimulation/5
